Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUL310.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-7201-5-ND,BUL310,STMicroelectronics,TRANS NPN 500V 5A TO-220,0,0,"Call","0","1000","Tube","-","Obsolete","NPN","5A","500V","1.1V @ 600mA, 3A","250µA","6 @ 3A, 2.5V","75W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUL804.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,BUL804-ND,BUL804,STMicroelectronics,TRANS NPN 450V 4A TO-220,0,0,"Call","0","2000","Tube","-","Obsolete","NPN","4A","450V","1.2V @ 500mA, 2.5A","250µA","10 @ 2A, 5V","70W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUL810.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-247-3.jpg,497-7209-5-ND,BUL810,STMicroelectronics,TRANS NPN 450V 15A TO-247,0,0,"Call","0","600","Tube","-","Obsolete","NPN","15A","450V","5V @ 2.4A, 12A","250µA","10 @ 5A, 5V","125W","-","150°C (TJ)","Through Hole","TO-247-3","TO-247-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUL903ED.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-6683-5-ND,BUL903ED,STMicroelectronics,TRANS NPN 400V 5A TO-220,0,0,"Call","0","1000","Tube","-","Obsolete","NPN","5A","400V","1V @ 150mA, 1A","1mA","20 @ 500mA, 3V","70W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BULT118.pdf,//media.digikey.com/photos/STMicro%20Photos/ST13003-K.JPG,497-7211-5-ND,BULT118,STMicroelectronics,TRANS NPN 400V 2A SOT-32,0,0,"Call","0","2000","Tube","-","Obsolete","NPN","2A","400V","1.5V @ 400mA, 2A","250µA","10 @ 500mA, 5V","45W","-","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","SOT-32-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUT90.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,BUT90-ND,BUT90,STMicroelectronics,TRANS NPN 125V 50A TO-3,0,0,"Call","0","80","Tube","-","Obsolete","NPN","50A","125V","900mV @ 7A, 70A","-","-","250W","-","200°C (TJ)","Chassis Mount","TO-204AA, TO-3","TO-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUV20.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,497-7214-5-ND,BUV20,STMicroelectronics,TRANS NPN 125V 50A TO-3,0,0,"Call","0","100","Tube","-","Obsolete","NPN","50A","125V","1.2V @ 5A, 50A","3mA","20 @ 25A, 2V","250W","8MHz","200°C (TJ)","Chassis Mount","TO-204AA, TO-3","TO-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUV26.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-7215-5-ND,BUV26,STMicroelectronics,TRANS NPN 90V 10A TO-220,0,0,"Call","0","1000","Tube","-","Obsolete","NPN","10A","90V","1.5V @ 1.2A, 12A","-","-","85W","-","175°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUV27.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-7216-5-ND,BUV27,STMicroelectronics,TRANS NPN 120V 12A TO-220,0,0,"Call","0","1000","Tube","-","Obsolete","NPN","12A","120V","1.5V @ 800mA, 8A","-","-","85W","-","175°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/buv298av.pdf,//media.digikey.com/Photos/STMicro%20Photos/ISOTOP.jpg,BUV298AV-ND,BUV298AV,STMicroelectronics,TRANS NPN 450V 50A ISOTOP,0,0,"Call","0","50","Tube","-","Obsolete","NPN","50A","450V","1.2V @ 6.4A, 32A","-","12 @ 32A, 5V","250W","-","150°C (TJ)","Chassis Mount","ISOTOP","ISOTOP®"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUV298V.pdf,//media.digikey.com/Photos/STMicro%20Photos/ISOTOP.jpg,497-12756-5-ND,BUV298V,STMicroelectronics,TRANS NPN 450V 50A ISOTOP,0,0,"Call","0","100","Tube","-","Obsolete","NPN","50A","450V","1.2V @ 6.4A, 32A","-","12 @ 32A, 5V","250W","-","150°C (TJ)","Chassis Mount","ISOTOP","ISOTOP®"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUV98AV.pdf,//media.digikey.com/Photos/STMicro%20Photos/ISOTOP.jpg,497-7217-5-ND,BUV98AV,STMicroelectronics,TRANS NPN 450V 30A ISOTOP,0,0,"Call","0","100","Tube","-","Obsolete","NPN","30A","450V","5V @ 5A, 24A","-","9 @ 24A, 5V","150W","-","150°C (TJ)","Chassis Mount","ISOTOP","ISOTOP®"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUW48-49.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-247-3.jpg,BUW48-ND,BUW48,STMicroelectronics,TRANS NPN 60V 30A TO-247,0,0,"Call","0","300","Tube","-","Obsolete","NPN","30A","60V","1.4V @ 4A, 40A","-","-","150W","8MHz","175°C (TJ)","Through Hole","TO-247-3","TO-247-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUX10.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,497-7218-ND,BUX10,STMicroelectronics,TRANS NPN 125V 25A TO-3,0,0,"Call","0","200","Tube","-","Obsolete","NPN","25A","125V","1.2V @ 2A, 20A","1.5mA","20 @ 10A, 2V","150W","8MHz","200°C (TJ)","Chassis Mount","TO-204AA, TO-3","TO-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUX348.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,497-12036-5-ND,BUX348,STMicroelectronics,TRANS NPN 450V 45A TO-3,0,0,"Call","0","100","Tube","-","Obsolete","NPN","45A","450V","900mV @ 6A, 30A","-","-","300W","-","200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
"//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUX48_48A,%20BUV48A_AFI.pdf",//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,497-7219-ND,BUX48,STMicroelectronics,TRANS NPN 400V 15A TO-3,0,0,"Call","0","200","Bulk","-","Obsolete","NPN","15A","400V","5V @ 3A, 15A","200µA","-","175W","-","200°C (TJ)","Chassis Mount","TO-204AA, TO-3","TO-3"
"//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUX48_48A,%20BUV48A_AFI.pdf",//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,497-6684-ND,BUX48A,STMicroelectronics,TRANS NPN 450V 15A TO-3,0,0,"Call","0","300","Tray","-","Obsolete","NPN","15A","450V","5V @ 2.4A, 12A","200µA","-","175W","-","150°C (TJ)","Chassis Mount","TO-204AA, TO-3","TO-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUX98A.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,497-8936-5-ND,BUX98A,STMicroelectronics,TRANS NPN 450V 30A TO-3,0,0,"Call","0","100","Tube","-","Obsolete","NPN","30A","450V","5V @ 5A, 24A","2mA","-","250W","-","200°C (TJ)","Chassis Mount","TO-3","TO-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUY69A.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,BUY69A-ND,BUY69A,STMicroelectronics,TRANS NPN 400V 10A TO-3,0,0,"Call","0","400","Tube","-","Obsolete","NPN","10A","400V","3.3V @ 2.5A, 8A","1mA","15 @ 2.5A, 10V","100W","10MHz","200°C (TJ)","Chassis Mount","TO-204AA, TO-3","TO-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group1/e6/c1/75/53/bb/1b/41/08/CD00000790/files/CD00000790.pdf/jcr:content/translations/en.CD00000790.pdf,//media.digikey.com/Photos/STMicro%20Photos/ISOTOP.jpg,ESM2012DV-ND,ESM2012DV,STMicroelectronics,TRANS NPN DARL 120V 120A ISOTOP,0,0,"Call","0","100","Tube","-","Obsolete","NPN - Darlington","120A","120V","1.5V @ 1A, 100A","-","1200 @ 100A, 5V","175W","-","150°C (TJ)","Chassis Mount","ISOTOP","ISOTOP®"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f2/4a/0e/a3/dc/64/4d/d2/CD00000791.pdf/files/CD00000791.pdf/jcr:content/translations/en.CD00000791.pdf,//media.digikey.com/Photos/STMicro%20Photos/ISOTOP.jpg,497-7232-5-ND,ESM2030DV,STMicroelectronics,TRANS NPN DARL 300V 67A ISOTOP,0,0,"Call","0","100","Tube","-","Obsolete","NPN - Darlington","67A","300V","1.5V @ 1.6A, 56A","-","300 @ 56A, 5V","150W","-","150°C (TJ)","Chassis Mount","ISOTOP","ISOTOP®"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ESM3045DV.pdf,//media.digikey.com/Photos/STMicro%20Photos/ISOTOP.jpg,ESM3045DV-ND,ESM3045DV,STMicroelectronics,TRANS NPN DARL 450V 24A ISOTOP,0,0,"Call","0","100","Tube","-","Obsolete","NPN - Darlington","24A","450V","1.4V @ 1.2A, 20A","-","120 @ 20A, 5V","125W","-","150°C (TJ)","Chassis Mount","ISOTOP","ISOTOP®"
http://www.st.com/content/ccc/resource/technical/document/datasheet/c7/d7/c1/59/a6/7b/49/a6/CD00000794.pdf/files/CD00000794.pdf/jcr:content/translations/en.CD00000794.pdf,//media.digikey.com/Photos/STMicro%20Photos/ISOTOP.jpg,497-6692-5-ND,ESM4045DV,STMicroelectronics,TRANS NPN DARL 450V 42A ISOTOP,0,0,"Call","0","100","Tube","-","Obsolete","NPN - Darlington","42A","450V","1.4V @ 2A, 35A","-","220 @ 35A, 5V","150W","-","150°C (TJ)","Chassis Mount","ISOTOP","ISOTOP®"
http://www.st.com/content/ccc/resource/technical/document/datasheet/36/f5/1e/03/5f/bf/4a/ea/CD00000795.pdf/files/CD00000795.pdf/jcr:content/translations/en.CD00000795.pdf,//media.digikey.com/Photos/STMicro%20Photos/ISOTOP.jpg,497-5334-5-ND,ESM5045DV,STMicroelectronics,TRANS NPN DARL 450V 60A ISOTOP,0,0,"Call","0","100","Tube","-","Obsolete","NPN - Darlington","60A","450V","1.4V @ 2.8A, 50A","-","150 @ 50A, 5V","175W","-","150°C (TJ)","Chassis Mount","ISOTOP","ISOTOP®"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f6/a6/43/f0/de/89/40/d7/CD00000796.pdf/files/CD00000796.pdf/jcr:content/translations/en.CD00000796.pdf,//media.digikey.com/Photos/STMicro%20Photos/ISOTOP.jpg,497-7233-5-ND,ESM6045AV,STMicroelectronics,TRANS NPN DARL 450V 72A ISOTOP,0,0,"Call","0","50","Tube","-","Obsolete","NPN - Darlington","72A","450V","1.3V @ 2.4A, 60A","-","150 @ 60A, 5V","250W","-","150°C (TJ)","Chassis Mount","ISOTOP","ISOTOP®"
"//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2N3055,%20MJ2955.pdf",//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,497-6712-ND,MJ2955,STMicroelectronics,TRANS PNP 60V 15A TO-3,0,0,"Call","0","800","Tray","-","Obsolete","PNP","15A","60V","3V @ 3.3A, 10A","700µA","20 @ 4A, 4V","115W","-","200°C (TJ)","Chassis Mount","TO-204AA, TO-3","TO-3"
"//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/MJ4032,%20MJ4035.pdf",//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,MJ4035-ND,MJ4035,STMicroelectronics,TRANS NPN DARL 100V 16A TO-3,0,0,"Call","0","500","Bulk","-","Obsolete","NPN - Darlington","16A","100V","4V @ 80mA, 16A","3mA","1000 @ 10A, 3V","150W","-","200°C (TJ)","Chassis Mount","TO-204AA, TO-3","TO-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/c7/0a/d1/7e/fa/61/4a/d6/CD00003658.pdf/files/CD00003658.pdf/jcr:content/translations/en.CD00003658.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,497-6713-ND,MJ802,STMicroelectronics,TRANS NPN 90V 30A TO-3,0,0,"Call","0","400","Bulk","-","Obsolete","NPN","30A","90V","800mV @ 750mA, 7.5A","1mA (ICBO)","25 @ 7.5A, 2V","200W","2MHz","200°C (TJ)","Chassis Mount","TO-204AA, TO-3","TO-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/3e/56/05/ea/ac/6c/40/e0/CD00000831.pdf/files/CD00000831.pdf/jcr:content/translations/en.CD00000831.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,MJD31C-ND,MJD31C,STMicroelectronics,TRANS NPN 100V 3A D-PAK,0,0,"Call","0","3000","Tube","-","Obsolete","NPN","3A","100V","1.2V @ 375mA, 3A","50µA","10 @ 3A, 4V","15W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.st.com/web/en/resource/technical/document/datasheet/CD00164144.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,MJD32C-ND,MJD32C,STMicroelectronics,TRANS PNP 100V 3A D-PAK,0,0,"Call","0","3000","Tube","-","Obsolete","PNP","3A","100V","1.2V @ 375mA, 3A","50µA","10 @ 3A, 4V","15W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d3/d0/52/4c/dc/61/4c/3d/CD00001312.pdf/files/CD00001312.pdf/jcr:content/translations/en.CD00001312.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,MJE5852ST-ND,MJE5852,STMicroelectronics,TRANS PNP 400V 8A TO-220,0,0,"Call","0","1000","Tube","-","Obsolete","PNP","8A","400V","5V @ 3A, 8A","500µA","5 @ 5A, 5V","80W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
"//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/SGSD100,200.pdf",//media.digikey.com/Renders/STMicro%20Renders/TO-247-3.jpg,497-6727-5-ND,SGSD100,STMicroelectronics,TRANS NPN DARL 80V 25A TO-247,0,0,"Call","0","600","Tube","-","Obsolete","NPN - Darlington","25A","80V","3.5V @ 80mA, 20A","500µA","500 @ 10A, 3V","130W","-","-","Through Hole","TO-247-3","TO-247-3"
"//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/SGSD100,200.pdf",//media.digikey.com/Renders/STMicro%20Renders/TO-247-3.jpg,497-7422-5-ND,SGSD200,STMicroelectronics,TRANS PNP DARL 80V 25A TO-247,0,0,"Call","0","600","Tube","-","Obsolete","PNP - Darlington","25A","80V","3.5V @ 80mA, 20A","500µA","500 @ 10A, 3V","130W","-","-","Through Hole","TO-247-3","TO-247-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST13003(-K).pdf,//media.digikey.com/photos/STMicro%20Photos/ST13003-K.JPG,ST13003-ND,ST13003,STMicroelectronics,TRANS NPN 400V 1.5A SOT32,0,0,"Call","0","2000","Tube","-","Obsolete","NPN","1.5A","400V","1.5V @ 500mA, 1.5A","1mA","5 @ 1A, 2V","40W","-","-40°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","SOT-32-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST1802FH.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-220AB.jpg,ST1802FH-ND,ST1802FH,STMicroelectronics,TRANS NPN 600V 10A TO-220FP,0,0,"Call","0","1000","Tube","-","Obsolete","NPN","10A","600V","5V @ 800mA, 4A","1mA","4 @ 5A, 5V","40W","-","150°C (TJ)","Through Hole","TO-220-3 Full Pack, Isolated Tab","TO-220FH"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST1802FX.pdf,//media.digikey.com/photos/STMicro%20Photos/497-ISOWATT218FX%20SERIES.JPG,ST1802FX-ND,ST1802FX,STMicroelectronics,TRANS NPN 600V 10A ISOWATT218FX,0,0,"Call","0","600","Tube","-","Obsolete","NPN","10A","600V","5V @ 800mA, 4A","1mA","4 @ 5A, 5V","60W","-","150°C (TJ)","Through Hole","ISOWATT218FX","ISOWATT-218FX"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST2001FX.pdf,//media.digikey.com/photos/STMicro%20Photos/497-ISOWATT218FX%20SERIES.JPG,ST2001FX-ND,ST2001FX,STMicroelectronics,TRANS NPN 600V 10A ISOWATT218FX,0,0,"Call","0","600","Tube","-","Obsolete","NPN","10A","600V","1.5V @ 1.25A, 5A","1mA","5 @ 6A, 5V","63W","-","150°C (TJ)","Through Hole","ISOWATT218FX","ISOWATT-218FX"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST2310DHI.pdf,//media.digikey.com/photos/STMicro%20Photos/ISOWATT218.jpg,ST2310DHI-ND,ST2310DHI,STMicroelectronics,TRANS NPN 600V 12A ISOWATT218FX,0,0,"Call","0","600","Tube","-","Obsolete","NPN","12A","600V","3V @ 1.75A, 7A","1mA","5.5 @ 7A, 5V","55W","-","150°C (TJ)","Through Hole","ISOWATT-218-3","ISOWATT-218"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST2408HI.pdf,//media.digikey.com/photos/STMicro%20Photos/ISOWATT218.jpg,ST2408HI-ND,ST2408HI,STMicroelectronics,TRANS NPN 600V 12A ISOWATT218,0,0,"Call","0","600","Tube","-","Obsolete","NPN","12A","600V","3V @ 2A, 8A","1mA","6 @ 8A, 5V","55W","-","150°C (TJ)","Through Hole","ISOWATT-218-3","ISOWATT-218"
http://www.st.com/content/ccc/resource/technical/document/datasheet/25/6b/28/c3/54/53/41/46/CD00075728.pdf/files/CD00075728.pdf/jcr:content/translations/en.CD00075728.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-220FP.jpg,ST8812FP-ND,ST8812FP,STMicroelectronics,TRANS NPN 600V 7A TO-220FP,0,0,"Call","0","1000","Tube","-","Obsolete","NPN","7A","600V","3V @ 800mA, 4A","1mA","4.5 @ 5A, 5V","36W","-","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/46/84/58/a6/34/87/40/57/CD00002128.pdf/files/CD00002128.pdf/jcr:content/translations/en.CD00002128.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",STBV42-ND,STBV42,STMicroelectronics,TRANS NPN 400V 1A TO-92,0,0,"Call","0","5000","Bulk","-","Obsolete","NPN","1A","400V","1.5V @ 250mA, 750mA","1mA","10 @ 400mA, 5V","1W","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group1/41/9e/d4/6d/d3/fc/46/13/CD00002129/files/CD00002129.pdf/jcr:content/translations/en.CD00002129.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",STBV45-ND,STBV45,STMicroelectronics,TRANS NPN 400V 0.75A TO-92,0,0,"Call","0","5000","Bulk","-","Obsolete","NPN","750mA","400V","1.5V @ 135mA, 400mA","250µA","5 @ 400mA, 5V","950mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b2/2c/1c/10/5b/5b/42/a8/CD00002130.pdf/files/CD00002130.pdf/jcr:content/translations/en.CD00002130.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",STBV68-ND,STBV68,STMicroelectronics,TRANS NPN 400V 0.6A TO-92,0,0,"Call","0","5000","Bulk","-","Obsolete","NPN","600mA","400V","5V @ 100mA, 250mA","-","3 @ 250mA, 10V","900mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STF,STN724.pdf",//media.digikey.com/photos/STMicro%20Photos/497-SOT-89%20SERIES.JPG,STF724-ND,STF724,STMicroelectronics,TRANS NPN 30V 3A SOT-89,0,0,"Call","0","5000","Tape & Reel (TR)","-","Obsolete","NPN","3A","30V","1.1V @ 150mA, 3A","100µA","100 @ 100mA, 2V","1.4W","100MHz","-","Surface Mount","TO-243AA","SOT-89-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/38/ad/5f/89/64/f8/4a/a0/CD00002978.pdf/files/CD00002978.pdf/jcr:content/translations/en.CD00002978.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;TO92-3-Formed;;3.jpg,STPSA42-AP-ND,STPSA42-AP,STMicroelectronics,TRANS NPN 300V 0.5A TO-92,0,0,"Call","0","14000","Tape & Box (TB)","-","Obsolete","NPN","500mA","300V","500mV @ 2mA, 20mA","100nA (ICBO)","40 @ 30mA, 10V","625mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92AP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e9/2b/49/ab/35/36/4b/73/CD00002979.pdf/files/CD00002979.pdf/jcr:content/translations/en.CD00002979.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;TO92-3-Formed;;3.jpg,STPSA92-AP-ND,STPSA92-AP,STMicroelectronics,TRANS PNP 300V 0.5A TO-92,0,0,"Call","0","12000","Tape & Box (TB)","-","Obsolete","PNP","500mA","300V","500mV @ 2mA, 20mA","100nA (ICBO)","40 @ 30mA, 10V","625mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92AP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/45/c1/b5/4b/93/0b/46/b2/CD00001958.pdf/files/CD00001958.pdf/jcr:content/translations/en.CD00001958.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",STX112-ND,STX112,STMicroelectronics,TRANS NPN DARL 100V 2A TO-92,0,0,"Call","0","2500","Bulk","-","Obsolete","NPN - Darlington","2A","100V","2.5V @ 8mA, 2A","2mA","1000 @ 1A, 4V","1.2W","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/01/a9/2e/ae/15/94/48/58/CD00002460.pdf/files/CD00002460.pdf/jcr:content/translations/en.CD00002460.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",STX13003-ND,STX13003,STMicroelectronics,TRANS NPN 400V 1A TO-92,0,0,"Call","0","5000","Bulk","-","Obsolete","NPN","1A","400V","1.5V @ 500mA, 1.5A","1mA","8 @ 500mA, 2V","1.5W","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e1/c7/eb/33/82/c5/4d/35/CD00002880.pdf/files/CD00002880.pdf/jcr:content/translations/en.CD00002880.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",497-14720-ND,STX715,STMicroelectronics,TRANS NPN 80V 1.5A TO-92,0,0,"Call","0","7500","Bulk","-","Obsolete","NPN","1.5A","80V","500mV @ 100mA, 1A","1mA","40 @ 1A, 2V","900mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/06/ff/21/5a/f0/48/47/d4/CD00001254.pdf/files/CD00001254.pdf/jcr:content/translations/en.CD00001254.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-220FP.jpg,497-6761-5-ND,TIP122FP,STMicroelectronics,TRANS NPN DARL 100V 5A TO-220FP,0,0,"Call","0","2000","Tube","-","Obsolete","NPN - Darlington","5A","100V","4V @ 20mA, 5A","500µA","1000 @ 3A, 3V","2W","-","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/ac/7b/4b/a6/d0/51/4e/52/CD00000912.pdf/files/CD00000912.pdf/jcr:content/translations/en.CD00000912.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-7651-5-ND,TIP135,STMicroelectronics,TRANS PNP DARL 60V 8A TO-220,0,0,"Call","0","2000","Tube","-","Obsolete","PNP - Darlington","8A","60V","4V @ 30mA, 6A","500µA","1000 @ 4A, 4V","2W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
https://www.fairchildsemi.com/datasheets/KS/KSA1298.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KSA1298PYWD-ND,KSA1298PYWD,Fairchild Semiconductor,TRANS PNP 25V 0.8A SOT-23,0,0,"Call","0","68494","Tape & Reel (TR)","-","Obsolete","PNP","800mA","25V","400mV @ 20mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","200mW","120MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MMBT3904K.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,MMBT3904K-ND,MMBT3904K,Fairchild Semiconductor,TRANS NPN 40V 0.2A SOT23,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","200mA","40V","300mV @ 5mA, 50mA","-","100 @ 10mA, 1V","350mW","300MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
