Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://www.fairchildsemi.com/datasheets/BC/BC546.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC547BTFCT-ND,BC547BTF,Fairchild Semiconductor,TRANS NPN 45V 0.1A TO-92,4895,4000,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","500mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/BC/BC807.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC80840MTFTR-ND,BC80840MTF,Fairchild Semiconductor,TRANS PNP 25V 0.8A SOT-23,0,219000,"0.03588","0","3000","Tape & Reel (TR)","-","Active","PNP","800mA","25V","700mV @ 50mA, 500mA","100nA","250 @ 100mA, 1V","310mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC807.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC80840MTFCT-ND,BC80840MTF,Fairchild Semiconductor,TRANS PNP 25V 0.8A SOT-23,4361,219000,"0.21000","0","1","Cut Tape (CT)","-","Active","PNP","800mA","25V","700mV @ 50mA, 500mA","100nA","250 @ 100mA, 1V","310mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC807.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC80840MTFDKR-ND,BC80840MTF,Fairchild Semiconductor,TRANS PNP 25V 0.8A SOT-23,4361,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","800mA","25V","700mV @ 50mA, 500mA","100nA","250 @ 100mA, 1V","310mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.onsemi.com/pub_link/Collateral/MMBT5550LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MMBT5551LT3GOSTR-ND,MMBT5551LT3G,ON Semiconductor,TRANS NPN 160V 0.6A SOT-23,0,0,"0.02640","0","10000","Tape & Reel (TR)","-","Active","NPN","600mA","160V","200mV @ 5mA, 50mA","100nA","80 @ 10mA, 5V","225mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/MMBT5550LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MMBT5551LT3GOSCT-ND,MMBT5551LT3G,ON Semiconductor,TRANS NPN 160V 0.6A SOT-23,4135,0,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN","600mA","160V","200mV @ 5mA, 50mA","100nA","80 @ 10mA, 5V","225mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/MMBT5550LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MMBT5551LT3GOSDKR-ND,MMBT5551LT3G,ON Semiconductor,TRANS NPN 160V 0.6A SOT-23,4135,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","600mA","160V","200mV @ 5mA, 50mA","100nA","80 @ 10mA, 5V","225mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
https://www.fairchildsemi.com/datasheets/KS/KST2907A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KST2907AMTFTR-ND,KST2907AMTF,Fairchild Semiconductor,TRANS PNP 60V 0.6A SOT-23,0,0,"0.03565","0","3000","Tape & Reel (TR)","-","Active","PNP","600mA","60V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","350mW","200MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/KS/KST2907A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KST2907AMTFCT-ND,KST2907AMTF,Fairchild Semiconductor,TRANS PNP 60V 0.6A SOT-23,3880,0,"0.21000","0","1","Cut Tape (CT)","-","Active","PNP","600mA","60V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","350mW","200MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/KS/KST2907A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KST2907AMTFDKR-ND,KST2907AMTF,Fairchild Semiconductor,TRANS PNP 60V 0.6A SOT-23,3880,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","600mA","60V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","350mW","200MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.mccsemi.com/up_pdf/BC846A-BC849C(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC847B-TPTR-ND,BC847B-TP,Micro Commercial Co,TRANS NPN 45V 0.1A SOT23,0,0,"0.03450","0","3000","Tape & Reel (TR)","-","Active","NPN","100mA","45V","500mV @ 5mA, 100mA","100nA","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC846A-BC849C(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC847B-TPCT-ND,BC847B-TP,Micro Commercial Co,TRANS NPN 45V 0.1A SOT23,3682,0,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","45V","500mV @ 5mA, 100mA","100nA","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC846A-BC849C(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC847B-TPDKR-ND,BC847B-TP,Micro Commercial Co,TRANS NPN 45V 0.1A SOT23,3682,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","45V","500mV @ 5mA, 100mA","100nA","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC807-16-BC807-40(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC807-16-TPMSTR-ND,BC807-16-TP,Micro Commercial Co,TRANS PNP 45V 0.5A SOT-23,0,0,"0.03450","0","3000","Tape & Reel (TR)","-","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","200nA","100 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC807-16-BC807-40(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC807-16-TPMSCT-ND,BC807-16-TP,Micro Commercial Co,TRANS PNP 45V 0.5A SOT-23,3572,0,"0.21000","0","1","Cut Tape (CT)","-","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","200nA","100 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC807-16-BC807-40(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC807-16-TPMSDKR-ND,BC807-16-TP,Micro Commercial Co,TRANS PNP 45V 0.5A SOT-23,3572,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","200nA","100 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
https://www.fairchildsemi.com/datasheets/2N/2N5550.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N5550TARTB-ND,2N5550TAR,Fairchild Semiconductor,TRANS NPN 140V 0.6A TO-92,0,0,"0.03647","0","2000","Tape & Box (TB)","-","Active","NPN","600mA","140V","250mV @ 5mA, 50mA","100nA (ICBO)","60 @ 10mA, 5V","625mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/2N/2N5550.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N5550TARCT-ND,2N5550TAR,Fairchild Semiconductor,TRANS NPN 140V 0.6A TO-92,3416,0,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN","600mA","140V","250mV @ 5mA, 50mA","100nA (ICBO)","60 @ 10mA, 5V","625mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.mccsemi.com/up_pdf/BC817-16~BC817-40(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC817-40-TPMSTR-ND,BC817-40-TP,Micro Commercial Co,TRANS NPN 45V 0.8A SOT-23,3000,0,"0.03450","0","3000","Tape & Reel (TR)","-","Active","NPN","800mA","45V","700mV @ 50mA, 500mA","100nA","250 @ 100mA, 1V","310mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC817-16~BC817-40(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC817-40-TPMSCT-ND,BC817-40-TP,Micro Commercial Co,TRANS NPN 45V 0.8A SOT-23,3372,0,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN","800mA","45V","700mV @ 50mA, 500mA","100nA","250 @ 100mA, 1V","310mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC817-16~BC817-40(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC817-40-TPMSDKR-ND,BC817-40-TP,Micro Commercial Co,TRANS NPN 45V 0.8A SOT-23,3372,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","800mA","45V","700mV @ 50mA, 500mA","100nA","250 @ 100mA, 1V","310mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC846A-BC849C(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC848B-TPMSTR-ND,BC848B-TP,Micro Commercial Co,TRANS NPN 30V 0.1A SOT-23,0,0,"0.03450","0","3000","Tape & Reel (TR)","-","Active","NPN","100mA","30V","500mV @ 5mA, 100mA","100nA","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC846A-BC849C(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC848B-TPMSCT-ND,BC848B-TP,Micro Commercial Co,TRANS NPN 30V 0.1A SOT-23,3230,0,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","30V","500mV @ 5mA, 100mA","100nA","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC846A-BC849C(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC848B-TPMSDKR-ND,BC848B-TP,Micro Commercial Co,TRANS NPN 30V 0.1A SOT-23,3230,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","30V","500mV @ 5mA, 100mA","100nA","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
https://www.fairchildsemi.com/datasheets/KS/KSA1182.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KSA1182YMTFTR-ND,KSA1182YMTF,Fairchild Semiconductor,TRANS PNP 30V 0.5A SOT-23,0,21000,"0.03698","0","3000","Tape & Reel (TR)","-","Active","PNP","500mA","30V","250mV @ 10mA, 100mA","100nA (ICBO)","120 @ 100mA, 1V","150mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/KS/KSA1182.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KSA1182YMTFCT-ND,KSA1182YMTF,Fairchild Semiconductor,TRANS PNP 30V 0.5A SOT-23,3064,21000,"0.21000","0","1","Cut Tape (CT)","-","Active","PNP","500mA","30V","250mV @ 10mA, 100mA","100nA (ICBO)","120 @ 100mA, 1V","150mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/KS/KSA1182.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KSA1182YMTFDKR-ND,KSA1182YMTF,Fairchild Semiconductor,TRANS PNP 30V 0.5A SOT-23,3064,21000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","500mA","30V","250mV @ 10mA, 100mA","100nA (ICBO)","120 @ 100mA, 1V","150mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BCX71J.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCX71JTR-ND,BCX71J,Fairchild Semiconductor,TRANS PNP 45V 0.1A SOT-23,0,141000,"0.03565","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","45V","550mV @ 1.25mA, 50mA","20nA","250 @ 2mA, 5V","350mW","-","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BCX71J.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCX71JCT-ND,BCX71J,Fairchild Semiconductor,TRANS PNP 45V 0.1A SOT-23,2888,141000,"0.21000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","45V","550mV @ 1.25mA, 50mA","20nA","250 @ 2mA, 5V","350mW","-","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BCX71J.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCX71JDKR-ND,BCX71J,Fairchild Semiconductor,TRANS PNP 45V 0.1A SOT-23,2888,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","45V","550mV @ 1.25mA, 50mA","20nA","250 @ 2mA, 5V","350mW","-","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc4081ubtlr-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/SC-85.jpg,2SC4081UBTLRTR-ND,2SC4081UBTLR,Rohm Semiconductor,TRANS NPN 50V 0.15A UMT3F,0,0,"0.03570","0","3000","Tape & Reel (TR)","-","Active","NPN","150mA","50V","400mV @ 5mA, 50mA","100nA (ICBO)","120 @ 1mA, 6V","200mW","180MHz","150°C (TJ)","Surface Mount","SC-85","UMT3F"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc4081ubtlr-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/SC-85.jpg,2SC4081UBTLRCT-ND,2SC4081UBTLR,Rohm Semiconductor,TRANS NPN 50V 0.15A UMT3F,2735,0,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN","150mA","50V","400mV @ 5mA, 50mA","100nA (ICBO)","120 @ 1mA, 6V","200mW","180MHz","150°C (TJ)","Surface Mount","SC-85","UMT3F"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc4081ubtlr-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/SC-85.jpg,2SC4081UBTLRDKR-ND,2SC4081UBTLR,Rohm Semiconductor,TRANS NPN 50V 0.15A UMT3F,2735,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","150mA","50V","400mV @ 5mA, 50mA","100nA (ICBO)","120 @ 1mA, 6V","200mW","180MHz","150°C (TJ)","Surface Mount","SC-85","UMT3F"
https://www.fairchildsemi.com/datasheets/2N/2N5550.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N5550TATB-ND,2N5550TA,Fairchild Semiconductor,TRANS NPN 140V 0.6A TO-92,0,38000,"0.03647","0","2000","Tape & Box (TB)","-","Active","NPN","600mA","140V","250mV @ 5mA, 50mA","100nA (ICBO)","60 @ 10mA, 5V","625mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/2N/2N5550.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N5550TACT-ND,2N5550TA,Fairchild Semiconductor,TRANS NPN 140V 0.6A TO-92,2715,38000,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN","600mA","140V","250mV @ 5mA, 50mA","100nA (ICBO)","60 @ 10mA, 5V","625mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.nxp.com/documents/data_sheet/PMBT6428_PMBT6429.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-12321-2-ND,"PMBT6428,215",NXP USA Inc.,TRANS NPN 50V 0.1A SOT23,0,0,"0.03588","0","3000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","100mA","50V","600mV @ 5mA, 100mA","10nA (ICBO)","250 @ 100µA, 5V","250mW","700MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
http://www.nxp.com/documents/data_sheet/PMBT6428_PMBT6429.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-12321-1-ND,"PMBT6428,215",NXP USA Inc.,TRANS NPN 50V 0.1A SOT23,2700,0,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","50V","600mV @ 5mA, 100mA","10nA (ICBO)","250 @ 100µA, 5V","250mW","700MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
http://www.nxp.com/documents/data_sheet/PMBT6428_PMBT6429.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-12321-6-ND,"PMBT6428,215",NXP USA Inc.,TRANS NPN 50V 0.1A SOT23,2700,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","50V","600mV @ 5mA, 100mA","10nA (ICBO)","250 @ 100µA, 5V","250mW","700MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://www.fairchildsemi.com/datasheets/BC/BC817.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC81816MTFTR-ND,BC81816MTF,Fairchild Semiconductor,TRANS NPN 25V 0.8A SOT-23,0,51000,"0.03565","0","3000","Tape & Reel (TR)","-","Active","NPN","800mA","25V","700mV @ 50mA, 500mA","100nA","110 @ 100mA, 1V","310mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC817.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC81816MTFCT-ND,BC81816MTF,Fairchild Semiconductor,TRANS NPN 25V 0.8A SOT-23,2400,51000,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN","800mA","25V","700mV @ 50mA, 500mA","100nA","110 @ 100mA, 1V","310mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC817.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC81816MTFDKR-ND,BC81816MTF,Fairchild Semiconductor,TRANS NPN 25V 0.8A SOT-23,2400,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","800mA","25V","700mV @ 50mA, 500mA","100nA","110 @ 100mA, 1V","310mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.mccsemi.com/up_pdf/MMBTA13-MMBTA14(SOT-23).PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,MMBTA13TPMSTR-ND,MMBTA13-TP,Micro Commercial Co,TRANS NPN DARL 30V 0.3A SOT23,0,0,"0.03450","0","3000","Tape & Reel (TR)","-","Active","NPN - Darlington","300mA","30V","1.5V @ 100µA, 100mA","100nA (ICBO)","10000 @ 150mA, 1V","225mW","125MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/MMBTA13-MMBTA14(SOT-23).PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,MMBTA13TPMSCT-ND,MMBTA13-TP,Micro Commercial Co,TRANS NPN DARL 30V 0.3A SOT23,2254,0,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN - Darlington","300mA","30V","1.5V @ 100µA, 100mA","100nA (ICBO)","10000 @ 150mA, 1V","225mW","125MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/MMBTA13-MMBTA14(SOT-23).PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,MMBTA13TPMSDKR-ND,MMBTA13-TP,Micro Commercial Co,TRANS NPN DARL 30V 0.3A SOT23,2254,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN - Darlington","300mA","30V","1.5V @ 100µA, 100mA","100nA (ICBO)","10000 @ 150mA, 1V","225mW","125MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC856A-BC858C(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC857B-TPMSTR-ND,BC857B-TP,Micro Commercial Co,TRANS PNP 45V 0.1A SOT-23,0,0,"0.03450","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA","220 @ 2mA, 5V","310mW","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC856A-BC858C(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC857B-TPMSCT-ND,BC857B-TP,Micro Commercial Co,TRANS PNP 45V 0.1A SOT-23,2223,0,"0.21000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA","220 @ 2mA, 5V","310mW","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.mccsemi.com/up_pdf/BC856A-BC858C(SOT-23).pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC857B-TPMSDKR-ND,BC857B-TP,Micro Commercial Co,TRANS PNP 45V 0.1A SOT-23,2223,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA","220 @ 2mA, 5V","310mW","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
https://www.fairchildsemi.com/datasheets/BC/BC807.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC80716MTFTR-ND,BC80716MTF,Fairchild Semiconductor,TRANS PNP 45V 0.8A SOT-23,0,81000,"0.03588","0","3000","Tape & Reel (TR)","-","Active","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","100 @ 100mA, 1V","310mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC807.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC80716MTFCT-ND,BC80716MTF,Fairchild Semiconductor,TRANS PNP 45V 0.8A SOT-23,2130,81000,"0.21000","0","1","Cut Tape (CT)","-","Active","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","100 @ 100mA, 1V","310mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC807.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC80716MTFDKR-ND,BC80716MTF,Fairchild Semiconductor,TRANS PNP 45V 0.8A SOT-23,2130,81000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","100 @ 100mA, 1V","310mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
