Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/2N6426,%206427%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",2N6427RLRA-ND,2N6427RLRA,ON Semiconductor,TRANS NPN DARL 40V 0.5A TO-92,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","500mA","40V","1.5V @ 500µA, 500mA","1µA","20000 @ 100mA, 5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/2N6426-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",2N6427RLRAG-ND,2N6427RLRAG,ON Semiconductor,TRANS NPN DARL 40V 0.5A TO-92,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","500mA","40V","1.5V @ 500µA, 500mA","1µA","20000 @ 100mA, 5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/2N6487-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,2N6487-ND,2N6487,ON Semiconductor,TRANS NPN 60V 15A TO-220AB,0,0,"Call","0","900","Tube","-","Obsolete","NPN","15A","60V","3.5V @ 5A, 15A","1mA","20 @ 5A, 4V","1.8W","5MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/2N6487-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,2N6490-ND,2N6490,ON Semiconductor,TRANS PNP 60V 15A TO-220AB,0,0,"Call","0","850","Tube","-","Obsolete","PNP","15A","60V","3.5V @ 5A, 15A","1mA","20 @ 5A, 4V","1.8W","5MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/2N6515%20Rev4.pdf,-,2N6515-ND,2N6515,ON Semiconductor,TRANS NPN 250V 0.5A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","500mA","250V","1V @ 5mA, 50mA","50nA (ICBO)","45 @ 50mA, 10V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/2N6515%20Rev4.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",2N6515RLRM-ND,2N6515RLRM,ON Semiconductor,TRANS NPN 250V 0.5A TO-92,0,0,"Call","0","6000","Tape & Box (TB)","-","Obsolete","NPN","500mA","250V","1V @ 5mA, 50mA","50nA (ICBO)","45 @ 50mA, 10V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/2N6515-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",2N6515RLRMG-ND,2N6515RLRMG,ON Semiconductor,TRANS NPN 250V 0.5A TO-92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","NPN","500mA","250V","1V @ 5mA, 50mA","50nA (ICBO)","45 @ 50mA, 10V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/2N6515%20Rev4.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",2N6517RLRA-ND,2N6517RLRA,ON Semiconductor,TRANS NPN 350V 0.5A TO-92,0,0,"Call","0","6000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","350V","1V @ 5mA, 50mA","50nA (ICBO)","20 @ 50mA, 10V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/2N6515%20Rev3.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",2N6517RLRAG-ND,2N6517RLRAG,ON Semiconductor,TRANS NPN 350V 0.5A TO-92,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","350V","1V @ 5mA, 50mA","50nA (ICBO)","20 @ 50mA, 10V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/2N6515%20Rev4.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",2N6517RLRP-ND,2N6517RLRP,ON Semiconductor,TRANS NPN 350V 0.5A TO-92,0,0,"Call","0","6000","Tape & Box (TB)","-","Obsolete","NPN","500mA","350V","1V @ 5mA, 50mA","50nA (ICBO)","20 @ 50mA, 10V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/2N6515-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",2N6517RLRPG-ND,2N6517RLRPG,ON Semiconductor,TRANS NPN 350V 0.5A TO-92,0,0,"Call","0","6000","Tape & Box (TB)","-","Obsolete","NPN","500mA","350V","1V @ 5mA, 50mA","50nA (ICBO)","20 @ 50mA, 10V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/2N3773-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",2N6609-ND,2N6609,ON Semiconductor,TRANS PNP 140V 16A TO-204,0,0,"Call","0","300","Tray","-","Obsolete","PNP","16A","140V","4V @ 3.2A, 16A","10mA","15 @ 8A, 4V","150W","-","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-204"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/2SA1020.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(LongBody),TO-226_bentlead.jpg",2SA1020-ND,2SA1020,ON Semiconductor,TRANS PNP 50V 2A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","2A","50V","500mV @ 50mA, 1A","1µA (ICBO)","70 @ 500mA, 2V","900mW","100MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/2SA1020.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(LongBody),TO-226_bentlead.jpg",2SA1020G-ND,2SA1020G,ON Semiconductor,TRANS PNP 50V 2A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","2A","50V","500mV @ 50mA, 1A","1µA (ICBO)","70 @ 500mA, 2V","900mW","100MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92"
http://www.onsemi.com/pub_link/Collateral/2SA1162GT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,2SA1162GT1-ND,2SA1162GT1,ON Semiconductor,TRANS PNP 50V 0.15A SC-59,0,0,"Call","0","36000","Tape & Reel (TR)","-","Obsolete","PNP","150mA","50V","300mV @ 10mA, 100mA","100nA","200 @ 2mA, 6V","200mW","80MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
http://www.onsemi.com/pub_link/Collateral/2SA1162GT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,2SA1162YT1-ND,2SA1162YT1,ON Semiconductor,TRANS PNP 50V 0.15A SC-59,0,0,"Call","0","36000","Tape & Reel (TR)","-","Obsolete","PNP","150mA","50V","300mV @ 10mA, 100mA","100nA","120 @ 2mA, 6V","200mW","80MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
-,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,2SC4617-ND,2SC4617,ON Semiconductor,TRANS NPN 50V 0.1A SC75-3,0,0,"Call","0","30000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","50V","400mV @ 5mA, 60mA","500nA (ICBO)","120 @ 1mA, 6V","125mW","180MHz","-","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
-,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,2SC4617T1-ND,2SC4617T1,ON Semiconductor,TRANS NPN 50V 0.1A SC75-3,0,0,"Call","0","30000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","50V","400mV @ 5mA, 60mA","500nA (ICBO)","120 @ 1mA, 6V","125mW","180MHz","-","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC182(A,%20B).pdf",-,BC182A-ND,BC182A,ON Semiconductor,TRANS NPN 50V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","NPN","100mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","120 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC182(A,%20B).pdf",-,BC182AG-ND,BC182AG,ON Semiconductor,TRANS NPN 50V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","NPN","100mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","120 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC182-D.PDF,-,BC182BG-ND,BC182BG,ON Semiconductor,TRANS NPN 50V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","NPN","100mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","180 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC182(A,%20B).pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC182BRL1-ND,BC182BRL1,ON Semiconductor,TRANS NPN 50V 0.1A TO-92,0,0,"Call","0","20000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","180 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC182-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC182BRL1G-ND,BC182BRL1G,ON Semiconductor,TRANS NPN 50V 0.1A TO-92,0,0,"Call","0","22000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","180 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC182-D.PDF,-,BC182G-ND,BC182G,ON Semiconductor,TRANS NPN 50V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","NPN","100mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","120 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC212B-D.PDF,-,BC212BG-ND,BC212BG,ON Semiconductor,TRANS PNP 50V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","PNP","100mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","60 @ 2mA, 5V","350mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC212B(Sep05).pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC212BRL1-ND,BC212BRL1,ON Semiconductor,TRANS PNP 50V 0.1A TO-92,0,0,"Call","0","20000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","60 @ 2mA, 5V","350mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC212B-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC212BRL1G-ND,BC212BRL1G,ON Semiconductor,TRANS PNP 50V 0.1A TO-92,0,0,"Call","0","22000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","60 @ 2mA, 5V","350mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC237-D.PDF,-,BC237BGOS-ND,BC237BG,ON Semiconductor,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA","200 @ 2mA, 5V","1W","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC237(B,%20C),%20239C.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC237BRL1-ND,BC237BRL1,ON Semiconductor,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","20000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA","200 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC237(B,%20C),%20239C.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC237BZL1-ND,BC237BZL1,ON Semiconductor,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","24000","Tape & Box (TB)","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA","200 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC237(B,%20C),%20239C.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC237BZL1G-ND,BC237BZL1G,ON Semiconductor,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","24000","Tape & Box (TB)","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA","200 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC237(B,%20C),%20239C.pdf",-,BC237C-ND,BC237C,ON Semiconductor,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA","380 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC237(B,%20C),%20239C.pdf",-,BC237CG-ND,BC237CG,ON Semiconductor,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA","380 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC237(B,%20C),%20239C.pdf",-,BC237G-ND,BC237G,ON Semiconductor,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA","380 @ 2mA, 5V","350mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC237(B,%20C),%20239C.pdf",-,BC239C-ND,BC239C,ON Semiconductor,TRANS NPN 25V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","NPN","100mA","25V","600mV @ 5mA, 100mA","15nA","380 @ 2mA, 5V","350mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC237(B,%20C),%20239C.pdf",-,BC239CG-ND,BC239CG,ON Semiconductor,TRANS NPN 25V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","NPN","100mA","25V","600mV @ 5mA, 100mA","15nA","380 @ 2mA, 5V","350mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC307(B,%20C).pdf",-,BC307BG-ND,BC307BG,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","PNP","100mA","45V","250mV @ 5mA, 100mA","15nA","200 @ 2mA, 5V","350mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC307(B,%20C).pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC307BRL1-ND,BC307BRL1,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","20000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","45V","250mV @ 5mA, 100mA","15nA","200 @ 2mA, 5V","350mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC307(B,%20C).pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC307BZL1G-ND,BC307BZL1G,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","24000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","45V","250mV @ 5mA, 100mA","15nA","200 @ 2mA, 5V","350mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC307(B,%20C).pdf",-,BC307C-ND,BC307C,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","PNP","100mA","45V","250mV @ 5mA, 100mA","15nA","420 @ 2mA, 5V","350mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC307(B,%20C).pdf",-,BC307CG-ND,BC307CG,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","PNP","100mA","45V","250mV @ 5mA, 100mA","15nA","420 @ 2mA, 5V","350mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC327%20Rev3.pdf,-,BC327-016-ND,BC327-016,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","100 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC327%20Rev3.pdf,-,BC327-016G-ND,BC327-016G,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","100 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC327%20Rev3.pdf,-,BC327-025-ND,BC327-025,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","160 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC327-D.PDF,-,BC327-025GOS-ND,BC327-025G,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","160 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC327%20Rev3.pdf,-,BC327-040-ND,BC327-040,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","250 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC327%20Rev3.pdf,-,BC327-040G-ND,BC327-040G,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","25000","Bulk","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","250 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC327%20Rev3.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC327-16ZL1-ND,BC327-16ZL1,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","22000","Tape & Box (TB)","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","100 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC327%20Rev3.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC327-16ZL1G-ND,BC327-16ZL1G,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","22000","Tape & Box (TB)","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","100 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC327%20Rev3.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC327-25RL1-ND,BC327-25RL1,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","20000","Tape & Reel (TR)","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","160 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC327%20Rev3.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC327-25ZL1-ND,BC327-25ZL1,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","20000","Tape & Box (TB)","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","160 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC327%20Rev3.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC327RL1-ND,BC327RL1,ON Semiconductor,TRANS PNP 45V 0.8A TO-92,0,0,"Call","0","20000","Tape & Reel (TR)","-","Obsolete","PNP","800mA","45V","700mV @ 50mA, 500mA","100nA","100 @ 100mA, 1V","625mW","260MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
