Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.onsemi.com/pub_link/Collateral/MJL21193-D.PDF,//media.digikey.com/photos/On%20Semi%20Photos/488-TO-264.jpg,MJL21193OS-ND,MJL21193,ON Semiconductor,TRANS PNP 250V 16A TO264,0,0,"Call","0","175","Tube","-","Obsolete","PNP","16A","250V","4V @ 3.2A, 16A","100µA","25 @ 8A, 5V","200W","4MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-264-3, TO-264AA","TO-264"
http://www.onsemi.com/pub_link/Collateral/MJL3281A-D.PDF,//media.digikey.com/photos/On%20Semi%20Photos/488-TO-264.jpg,MJL1302AOS-ND,MJL1302A,ON Semiconductor,TRANS PNP 260V 15A TO264,0,0,"Call","0","225","Tube","-","Obsolete","PNP","15A","260V","3V @ 1A, 10A","50µA (ICBO)","75 @ 5A, 5V","200W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-264-3, TO-264AA","TO-264"
http://www.onsemi.com/pub_link/Collateral/MJF15030-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-220AB.jpg,MJF15030OS-ND,MJF15030,ON Semiconductor,TRANS NPN 150V 8A TO220FP,0,0,"Call","0","550","Tube","-","Obsolete","NPN","8A","150V","500mV @ 100mA, 1A","10µA","20 @ 4A, 2V","2W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
http://www.onsemi.com/pub_link/Collateral/MJE5850-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE5852OS-ND,MJE5852,ON Semiconductor,TRANS PNP 400V 8A TO220AB,0,0,"Call","0","200","Tube","SWITCHMODE™","Obsolete","PNP","8A","400V","5V @ 3A, 8A","-","5 @ 5A, 5V","80W","-","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJF122-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-220AB.jpg,MJF122OS-ND,MJF122,ON Semiconductor,TRANS NPN DARL 100V 5A TO220FP,0,0,"Call","0","800","Tube","-","Obsolete","NPN - Darlington","5A","100V","3.5V @ 20mA, 5A","10µA","2000 @ 3A, 3V","2W","-","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
http://www.onsemi.com/pub_link/Collateral/MJE15028-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE15030OS-ND,MJE15030,ON Semiconductor,TRANS NPN 150V 8A TO220AB,0,0,"Call","0","800","Tube","-","Obsolete","NPN","8A","150V","500mV @ 100mA, 1A","100µA","20 @ 4A, 2V","50W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE18008-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE18008OS-ND,MJE18008,ON Semiconductor,TRANS NPN 450V 8A TO220AB,0,0,"Call","0","500","Tube","SWITCHMODE™","Obsolete","NPN","8A","450V","700mV @ 900mA, 4.5V","100µA","14 @ 1A, 5V","125W","13MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE18004-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE18004OS-ND,MJE18004,ON Semiconductor,TRANS NPN 450V 5A TO220AB,0,0,"Call","0","800","Tube","SWITCHMODE™","Obsolete","NPN","5A","450V","750mV @ 500mA, 2.5A","100µA","14 @ 300mA, 5V","75W","13MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/BUL45-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,BUL45OS-ND,BUL45,ON Semiconductor,TRANS NPN 400V 5A TO220AB,0,0,"Call","0","700","Tube","SWITCHMODE™","Obsolete","NPN","5A","400V","400mV @ 400mA, 2A","100µA","14 @ 300mA, 5V","75W","12MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/BU406-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,BU406OS-ND,BU406,ON Semiconductor,TRANS NPN 200V 7A TO220AB,0,0,"Call","0","700","Tube","-","Obsolete","NPN","7A","200V","1V @ 500mA, 5A","5mA","-","60W","10MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE15032-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE15033OS-ND,MJE15033,ON Semiconductor,TRANS PNP 250V 8A TO220AB,0,0,"Call","0","800","Tube","-","Obsolete","PNP","8A","250V","500mV @ 100mA, 1A","10µA (ICBO)","10 @ 2A, 5V","2W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE15032-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE15032OS-ND,MJE15032,ON Semiconductor,TRANS NPN 250V 8A TO220AB,0,0,"Call","0","800","Tube","-","Obsolete","NPN","8A","250V","500mV @ 100mA, 1A","10µA (ICBO)","10 @ 2A, 5V","2W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE15028-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE15031OS-ND,MJE15031,ON Semiconductor,TRANS PNP 150V 8A TO220AB,0,0,"Call","0","800","Tube","-","Obsolete","PNP","8A","150V","500mV @ 100mA, 1A","100µA","20 @ 4A, 2V","50W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE15028-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE15029OS-ND,MJE15029,ON Semiconductor,TRANS PNP 120V 8A TO220AB,0,0,"Call","0","750","Tube","-","Obsolete","PNP","8A","120V","500mV @ 100mA, 1A","100µA","20 @ 4A, 2V","50W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE15028-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE15028OS-ND,MJE15028,ON Semiconductor,TRANS NPN 120V 8A TO220AB,0,0,"Call","0","900","Tube","-","Obsolete","NPN","8A","120V","500mV @ 100mA, 1A","100µA","20 @ 4A, 2V","50W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/MJE13009-D%20(Rev.%20Feb%202006).pdf,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE13009OS-ND,MJE13009,ON Semiconductor,TRANS NPN 400V 12A TO220AB,0,0,"Call","0","800","Tube","-","Obsolete","NPN","12A","400V","3V @ 3A, 12A","-","8 @ 5A, 5V","2W","4MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE13007-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE13007OS-ND,MJE13007,ON Semiconductor,TRANS NPN 400V 8A TO220AB,0,0,"Call","0","1200","Tube","SWITCHMODE™","Obsolete","NPN","8A","400V","3V @ 2A, 8A","100µA","5 @ 5A, 5V","80W","14MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE13005-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE13005OS-ND,MJE13005,ON Semiconductor,TRANS NPN 400V 4A TO220AB,0,0,"Call","0","1450","Tube","SWITCHMODE™","Obsolete","NPN","4A","400V","1V @ 1A, 4A","-","8 @ 2A, 5V","2W","4MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/BDX33B-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,BDX33COS-ND,BDX33C,ON Semiconductor,TRANS NPN DARL 100V 10A TO220AB,0,0,"Call","0","1000","Tube","-","Obsolete","NPN - Darlington","10A","100V","2.5V @ 6mA, 3A","500µA","750 @ 3A, 3V","70W","-","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/BDW42-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,BDW47OS-ND,BDW47,ON Semiconductor,TRANS PNP DARL 100V 15A TO220AB,0,0,"Call","0","600","Tube","-","Obsolete","PNP - Darlington","15A","100V","3V @ 50mA, 10A","2mA","1000 @ 5A, 4V","85W","4MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJD44H11-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;369AJ;;3.jpg,MJD45H11-001OS-ND,MJD45H11-001,ON Semiconductor,TRANS PNP 80V 8A IPAK,0,0,"Call","0","1275","Tube","-","Obsolete","PNP","8A","80V","1V @ 400mA, 8A","1µA","40 @ 4A, 1V","1.75W","90MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-251-3 Short Leads, IPak, TO-251AA","I-Pak"
http://www.onsemi.com/pub_link/Collateral/BUX85-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,BUX85OS-ND,BUX85,ON Semiconductor,TRANS NPN 450V 2A TO220AB,0,0,"Call","0","1150","Tube","-","Obsolete","NPN","2A","450V","1V @ 200mA, 1A","200µA","30 @ 100mA, 5V","50W","4MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE5730-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE5731AOS-ND,MJE5731A,ON Semiconductor,TRANS PNP 375V 1A TO220AB,0,0,"Call","0","750","Tube","-","Obsolete","PNP","1A","375V","1V @ 200mA, 1A","1mA","30 @ 300mA, 10V","40W","10MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJD44H11-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;369AJ;;3.jpg,MJD44H11-001OS-ND,MJD44H11-001,ON Semiconductor,TRANS NPN 80V 8A IPAK,0,0,"Call","0","1650","Tube","-","Obsolete","NPN","8A","80V","1V @ 400mA, 8A","1µA","40 @ 4A, 1V","1.75W","85MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-251-3 Short Leads, IPak, TO-251AA","I-Pak"
http://www.onsemi.com/pub_link/Collateral/MJE5850-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE5851OS-ND,MJE5851,ON Semiconductor,TRANS PNP 350V 8A TO220AB,0,0,"Call","0","200","Tube","SWITCHMODE™","Obsolete","PNP","8A","350V","5V @ 3A, 8A","-","5 @ 5A, 5V","80W","-","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE5850-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE5850OS-ND,MJE5850,ON Semiconductor,TRANS PNP 300V 8A TO220AB,0,0,"Call","0","200","Tube","SWITCHMODE™","Obsolete","PNP","8A","300V","5V @ 3A, 8A","-","5 @ 5A, 5V","80W","-","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE5740-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE5742OS-ND,MJE5742,ON Semiconductor,TRANS NPN DARL 400V 8A TO220AB,0,0,"Call","0","500","Tube","-","Obsolete","NPN - Darlington","8A","400V","3V @ 400mA, 8A","-","200 @ 2A, 5V","2W","-","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE5730-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE5730OS-ND,MJE5730,ON Semiconductor,TRANS PNP 300V 1A TO220AB,0,0,"Call","0","750","Tube","-","Obsolete","PNP","1A","300V","1V @ 200mA, 1A","1mA","30 @ 300mA, 10V","40W","10MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/D44VH-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,D44VH10OS-ND,D44VH10,ON Semiconductor,TRANS NPN 80V 15A TO220AB,0,0,"Call","0","750","Tube","-","Obsolete","NPN","15A","80V","400mV @ 400mA, 8A","-","20 @ 4A, 1V","83W","50MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE4343-D.PDF,//media.digikey.com/photos/On%20Semi%20Photos/488-TO-218.jpg,MJE4353OS-ND,MJE4353,ON Semiconductor,TRANS PNP 160V 16A TO218,0,0,"Call","0","210","Tube","-","Obsolete","PNP","16A","160V","3.5V @ 2A, 16A","750µA","15 @ 8A, 2V","125W","1MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-218-3","SOT-93"
http://www.onsemi.com/pub_link/Collateral/MJE4343-D.PDF,//media.digikey.com/photos/On%20Semi%20Photos/488-TO-218.jpg,MJE4343OS-ND,MJE4343,ON Semiconductor,TRANS NPN 160V 16A TO218,0,0,"Call","0","240","Tube","-","Obsolete","NPN","16A","160V","3.5V @ 2A, 16A","750µA","15 @ 8A, 2V","125W","1MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-218-3","SOT-93"
http://www.onsemi.com/pub_link/Collateral/MJD112-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;369AJ;;3.jpg,MJD112-001OS-ND,MJD112-001,ON Semiconductor,TRANS NPN DARL 100V 2A IPAK,0,0,"Call","0","1875","Tube","-","Obsolete","NPN - Darlington","2A","100V","3V @ 40mA, 4A","20µA","1000 @ 2A, 3V","1.75W","25MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-251-3 Short Leads, IPak, TO-251AA","I-Pak"
http://www.onsemi.com/pub_link/Collateral/D44VH-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,D45VH10OS-ND,D45VH10,ON Semiconductor,TRANS PNP 80V 15A TO220AB,0,0,"Call","0","750","Tube","-","Obsolete","PNP","15A","80V","1V @ 800mA, 8A","-","20 @ 4A, 1V","83W","50MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE200-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/TO-225AA%20(2).JPG,MJE210OS-ND,MJE210,ON Semiconductor,TRANS PNP 40V 5A TO225AA,0,0,"Call","0","2500","Bulk","-","Obsolete","PNP","5A","40V","1.8V @ 1A, 5A","100nA (ICBO)","45 @ 2A, 1V","15W","65MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-225AA"
http://www.onsemi.com/pub_link/Collateral/MJE171-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/TO-225AA%20(2).JPG,MJE172OS-ND,MJE172,ON Semiconductor,TRANS PNP 80V 3A TO225AA,0,0,"Call","0","2500","Bulk","-","Obsolete","PNP","3A","80V","1.7V @ 600mA, 3A","100nA (ICBO)","50 @ 100mA, 1V","1.5W","50MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-225AA"
http://www.onsemi.com/pub_link/Collateral/D44H-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,D45H11OS-ND,D45H11,ON Semiconductor,TRANS PNP 80V 10A TO220AB,0,0,"Call","0","750","Tube","-","Obsolete","PNP","10A","80V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","2W","40MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/D44H-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,D44H11OS-ND,D44H11,ON Semiconductor,TRANS NPN 80V 10A TO220AB,0,0,"Call","0","750","Tube","-","Obsolete","NPN","10A","80V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","2W","50MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/D44H-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,D44H8OS-ND,D44H8,ON Semiconductor,TRANS NPN 60V 10A TO220AB,0,0,"Call","0","750","Tube","-","Obsolete","NPN","10A","60V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","2W","50MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE2955T-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE3055TOS-ND,MJE3055T,ON Semiconductor,TRANS NPN 60V 10A TO220AB,0,0,"Call","0","1000","Tube","-","Obsolete","NPN","10A","60V","8V @ 3.3A, 10A","700µA","20 @ 4A, 4V","75W","2MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE2955T-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE2955TOS-ND,MJE2955T,ON Semiconductor,TRANS PNP 60V 10A TO220AB,0,0,"Call","0","850","Tube","-","Obsolete","PNP","10A","60V","8V @ 3.3A, 10A","700µA","20 @ 4A, 4V","75W","2MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/D44H-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,D45H8OS-ND,D45H8,ON Semiconductor,TRANS PNP 60V 10A TO220AB,0,0,"Call","0","750","Tube","-","Obsolete","PNP","10A","60V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","2W","40MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC817-16LT1_25LT1_40LT1.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC817-16LT1OSTR-ND,BC817-16LT1,ON Semiconductor,TRANS NPN 45V 0.5A SOT23,0,0,"Call","0","9000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC817-16LT1_25LT1_40LT1.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC817-16LT1OSCT-ND,BC817-16LT1,ON Semiconductor,TRANS NPN 45V 0.5A SOT23,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC817-16LT1_25LT1_40LT1.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC817-40LT1OSCT-ND,BC817-40LT1,ON Semiconductor,TRANS NPN 45V 0.5A SOT23,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","250 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC846ALT1_Rev6.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC846ALT1OSCT-ND,BC846ALT1,ON Semiconductor,TRANS NPN 65V 0.1A SOT23,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","65V","600mV @ 5mA, 100mA","15nA (ICBO)","110 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC846ALT1_Rev6.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC846BLT1OSCT-ND,BC846BLT1,ON Semiconductor,TRANS NPN 65V 0.1A SOT23,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","65V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC846ALT1_Rev6.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC847ALT1OSCT-ND,BC847ALT1,ON Semiconductor,TRANS NPN 45V 0.1A SOT23,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","110 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC847ATT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,BC847BTT1OSTR-ND,BC847BTT1,ON Semiconductor,TRANS NPN 45V 0.1A SC75-3,0,0,"Call","0","27000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub_link/Collateral/BC847ATT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,BC847BTT1OSCT-ND,BC847BTT1,ON Semiconductor,TRANS NPN 45V 0.1A SC75-3,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC846ALT1_Rev6.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC847CLT1OSCT-ND,BC847CLT1,ON Semiconductor,TRANS NPN 45V 0.1A SOT23,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC846ALT1_Rev6.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC848ALT1OSCT-ND,BC848ALT1,ON Semiconductor,TRANS NPN 30V 0.1A SOT23,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","110 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC846ALT1_Rev6.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC848BLT1OSCT-ND,BC848BLT1,ON Semiconductor,TRANS NPN 30V 0.1A SOT23,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC846ALT1_Rev6.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC848CLT1OSCT-ND,BC848CLT1,ON Semiconductor,TRANS NPN 30V 0.1A SOT23,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC846ALT1_Rev6.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC850CLT1OSTR-ND,BC850CLT1,ON Semiconductor,TRANS NPN 45V 0.1A SOT23,0,0,"Call","0","6000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC846ALT1_Rev6.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC850CLT1OSCT-ND,BC850CLT1,ON Semiconductor,TRANS NPN 45V 0.1A SOT23,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
